time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Latitude,Longitude,Speed_(km/hr),Labels
2022-03-11 14:18:27.558,-0.05552,0.57444,0.81946,0.0841,-0.0157,-0.0163,0.0027,-0.0027199999999999998,-0.014959999999999998,-16.98972,-19.51512,-43.81264,66.1198,-34.3531,-3.2710999999999997,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:27.608,-0.059660000000000005,0.5753199999999999,0.8188600000000001,0.07297999999999999,0.02814,-0.053739999999999996,0.0032,-0.0016999999999999997,-0.0154,-16.9702,-19.5444,-43.8224,66.08548,-34.35388,-3.1403000000000003,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:27.658,-0.05768333333333333,0.5743166666666666,0.8188999999999999,0.02433333333333333,0.04583333333333334,-0.06293333333333333,0.0005,0.0041,0.009300000000000001,-16.921399999999995,-19.463066666666666,-43.830533333333335,66.00156666666666,-34.37573333333333,-3.036216666666667,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:27.708,-0.05486,0.5716399999999999,0.82136,-0.0674,0.0593,-0.0626,-0.00098,0.007300000000000001,0.01654,-16.958,-19.4468,-43.8224,65.6964,-34.4824,-2.9518,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:27.758,-0.054900000000000004,0.5691,0.8254999999999999,-0.0532,0.0442,-0.0472,-0.0032,0.0121,0.0274,-16.9153,-19.4285,-43.816300000000005,65.614725,-34.569625,-3.0185500000000003,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:27.808,-0.048025,0.5726875,0.8204249999999998,-0.024574999999999993,0.017387499999999997,-0.0222625,-0.0019249999999999998,0.011725,0.026725,-16.872600000000002,-19.4102,-43.8102,65.458,-34.617175,-3.0496250000000003,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:27.858,-0.04549999999999999,0.57045,0.82335,0.007633333333333332,0.007033333333333333,-0.013133333333333332,-0.0004333333333333335,0.0068000000000000005,0.013566666666666664,-16.852266666666665,-19.4102,-43.8102,65.10183333333333,-34.67431666666666,-3.0734333333333335,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:27.908,-0.04836,0.5685,0.8254400000000001,0.0377,0.0185,-0.0248,-0.0001,0.0030800000000000003,-0.0018599999999999999,-16.8604,-19.3736,-43.7858,65.2635,-34.6829,-3.0601,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:27.958,-0.05512,0.5675799999999999,0.82474,0.06434,0.0128,-0.0215,-0.0004,0.0011,-0.0153,-16.85308,-19.36384,-43.7858,64.9242,-34.7079,-3.04,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:28.008,-0.05551428571428572,0.5687571428571429,0.8245000000000001,0.05137142857142858,-0.002485714285714286,-0.002671428571428571,-0.00018571428571428574,-0.0036142857142857135,-0.017585714285714284,-16.823800000000002,-19.3248,-43.7858,64.90602857142856,-34.70984285714285,-3.0343714285714283,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:28.058,-0.05676,0.57268,0.8215199999999999,0.0104,-0.0178,0.0195,0.00038,-0.00202,-0.0125,-16.79452,-19.276000000000003,-43.80532000000001,64.8606,-34.7147,-3.0203,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:28.108,-0.058985714285714294,0.5742857142857142,0.8215714285714285,-0.0118,-0.015142857142857144,0.0063,0.0004714285714285714,0.00038571428571428567,-0.007357142857142858,-16.77325714285714,-19.22197142857143,-43.8102,64.90595714285715,-34.69641428571428,-3.029657142857143,48.74067362,9.10341922,0.0,Stop
2022-03-11 14:18:28.158,-0.056420000000000005,0.5731200000000001,0.81688,-0.028460000000000003,0.01482,-0.01566,-0.0009,0.0009,-0.0005,-16.75304,-19.185719999999996,-43.79068,64.95133999999999,-34.6834,-3.05056,48.74067362,9.10341922,0.0,Stop
